train_loss,val_loss,train_ce_loss,train_dice_loss,val_ce_loss,val_dice_loss,lr,epoch_time,val_miou,val_pixel_acc,val_dice
3.891907215118408,3.891911506652832,2.9445724487304688,0.947334885597229,2.9445765018463135,0.9473351240158081,9.157348061512727e-05,97.44226002693176,0.02517947827660606,0.05268669128417969,0.052664875984191895
3.8919177055358887,3.8919267654418945,2.944582223892212,0.947335422039032,2.9445908069610596,0.9473360180854797,9.045084971874738e-05,111.10684251785278,0.025208203937692252,0.052631378173828125,0.052663981914520264
3.8919129371643066,3.891927719116211,2.94457745552063,0.9473353624343872,2.944591522216797,0.9473361968994141,8.926584654403724e-05,119.57704305648804,0.02516856020396845,0.05254983901977539,0.05266380310058594
3.8919100761413574,3.8919200897216797,2.9445745944976807,0.9473353624343872,2.944584369659424,0.9473357796669006,8.802029828000156e-05,107.12419581413269,0.025268135132965094,0.052689552307128906,0.052664220333099365
3.8919119834899902,3.8919076919555664,2.9445765018463135,0.9473354816436768,2.9445724487304688,0.9473353624343872,8.671612547178428e-05,128.06336545944214,0.0252582915771578,0.052620887756347656,0.05266463756561279
3.8918845653533936,3.891892671585083,2.9445502758026123,0.9473342895507812,2.9445581436157227,0.9473345875740051,8.535533905932738e-05,101.97456884384155,0.025293360575573926,0.05255460739135742,0.05266541242599487
3.8918988704681396,3.8919219970703125,2.944563865661621,0.9473349452018738,2.9445860385894775,0.9473360180854797,8.39400372766471e-05,98.86993217468262,0.02533733753435064,0.052623748779296875,0.052663981914520264
3.8919012546539307,3.891900062561035,2.944566011428833,0.9473351836204529,2.9445652961730957,0.947334885597229,8.247240241650919e-05,97.9163920879364,0.025417180527829736,0.052681922912597656,0.052665114402770996
3.8919129371643066,3.891913890838623,2.94457745552063,0.9473356008529663,2.944578170776367,0.9473358392715454,8.09546974654917e-05,102.75230956077576,0.02529695901843334,0.05241107940673828,0.05266416072845459
3.8919119834899902,3.8918943405151367,2.9445762634277344,0.9473357796669006,2.9445595741271973,0.9473347067832947,7.938926261462366e-05,87.44210171699524,0.02542574620178372,0.052631378173828125,0.05266529321670532
3.891892671585083,3.8918747901916504,2.9445579051971436,0.9473347663879395,2.944540500640869,0.9473341703414917,7.777851165098012e-05,99.21509456634521,0.025513280218911173,0.052828311920166016,0.0526658296585083
3.891900062561035,3.891908645629883,2.9445648193359375,0.9473352432250977,2.944572925567627,0.9473356008529663,7.612492823579745e-05,100.12324786186218,0.025567065818552257,0.05286693572998047,0.05266439914703369
3.8918988704681396,3.8919100761413574,2.944563627243042,0.9473353028297424,2.9445743560791016,0.9473357200622559,7.443106207484776e-05,94.23613572120667,0.025370391193464837,0.052471160888671875,0.05266427993774414
3.8918960094451904,3.891890287399292,2.9445607662200928,0.9473353028297424,2.9445552825927734,0.9473350048065186,7.269952498697734e-05,95.78794836997986,0.025350387041778787,0.05240011215209961,0.052664995193481445
3.8918793201446533,3.891899824142456,2.944544792175293,0.9473344683647156,2.9445643424987793,0.9473354816436768,7.09329868768714e-05,98.08613920211792,0.025477533355801926,0.05265378952026367,0.05266451835632324
3.891906499862671,3.8919193744659424,2.944570779800415,0.9473357796669006,2.944582939147949,0.9473363757133484,6.91341716182545e-05,106.16637396812439,0.025406108340078865,0.05249929428100586,0.05266362428665161
